run,preset,model,utt,utt_type,conf,needs_review,utt_ind,outcome
preset_26anthropic_claude-sonnet-5,26,anthropic_claude-sonnet-5,"Ugh that last one backfired, White jumped way ahead. Now I've got g2, b6, or a7 left to pick from with only 6 empty squares total. What's my best shot to come back on the final count?",Solution Request,1.0,False,2,MISSING
preset_26openai_gpt-5.6-luna,26,openai_gpt-5.6-luna,"Which legal move is best here for Black, assuming White plays perfectly? Please give the move and main line briefly.",Solution Request,1.0,False,0,MISSING
preset_26openai_gpt-5.6-luna,26,openai_gpt-5.6-luna,"After Black b7 and White a8, what is Black's best next move, and can you give the forced continuation to the end?",Solution Request,1.0,False,1,MISSING
preset_26together_google_gemma-4-31B-it,26,together_google_gemma-4-31B-it,I'm not too familiar with this game. Do you have any advice on which move I should pick to catch up?,Metacomment,1.0,False,0,MISSING
preset_26together_google_gemma-4-31B-it,26,together_google_gemma-4-31B-it,I'm not too familiar with this game. Do you have any advice on which move I should pick to catch up?,Solution Request,1.0,False,0,MISSING
preset_26together_google_gemma-4-31B-it,26,together_google_gemma-4-31B-it,I'm still a bit lost. What should I do now? a7 or g2?,Common Ground Question,1.0,False,1,MISSING
preset_26together_google_gemma-4-31B-it,26,together_google_gemma-4-31B-it,I'm still a bit lost. What should I do now? a7 or g2?,Metacomment,1.0,False,1,MISSING
preset_26together_google_gemma-4-31B-it,26,together_google_gemma-4-31B-it,"I've got g2, b6, and a7. Which one should I pick to try and win this?",Think Aloud,0.6666666666666666,False,2,MISSING
preset_26together_google_gemma-4-31B-it,26,together_google_gemma-4-31B-it,"I've got g2, b6, and a7. Which one should I pick to try and win this?",Common Ground Question,0.6666666666666666,False,2,MISSING
preset_26together_google_gemma-4-31B-it,26,together_google_gemma-4-31B-it,"I've got g2, b6, and a7. Which one should I pick to try and win this?",Solution Request,0.6666666666666666,False,2,MISSING
preset_26together_google_gemma-4-31B-it,26,together_google_gemma-4-31B-it,"Now I have a1, g2, or a3. Which one's the best bet here?",Common Ground Question,1.0,False,3,MISSING
preset_26together_google_gemma-4-31B-it,26,together_google_gemma-4-31B-it,"Last couple of moves! I've got a1 or g2. a1 is a corner, right? Is that the way to go?",Think Aloud,1.0,False,4,MISSING
preset_26together_google_gemma-4-31B-it,26,together_google_gemma-4-31B-it,"Last couple of moves! I've got a1 or g2. a1 is a corner, right? Is that the way to go?",Common Ground Question,1.0,False,4,MISSING
preset_26together_meta-llama_Llama-3.3-70B-Instruct-Turbo,26,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,"Which of my legal moves will give me the most discs at the end of the game, assuming my opponent plays perfectly?",Solution Request,1.0,False,0,MISSING
preset_26together_meta-llama_Llama-3.3-70B-Instruct-Turbo,26,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What was the final score of the game?,Knowledge Deficit Question,1.0,False,1,MISSING
preset_26together_moonshotai_Kimi-K2.6,26,together_moonshotai_Kimi-K2.6,"Hi. I'm not great at Othello endgames. My legal moves are g2, b6, a7, b7, b8, and c8. Can you tell me which one wins and maybe the next couple moves so I don't mess it up?",Metacomment,0.6666666666666666,False,0,MISSING
preset_26together_moonshotai_Kimi-K2.6,26,together_moonshotai_Kimi-K2.6,"Hi. I'm not great at Othello endgames. My legal moves are g2, b6, a7, b7, b8, and c8. Can you tell me which one wins and maybe the next couple moves so I don't mess it up?",Solution Request,1.0,False,0,MISSING
preset_26together_moonshotai_Kimi-K2.6,26,together_moonshotai_Kimi-K2.6,"White just played a8. Now my legal moves are g2, b6, a7, c8. Which one should I play next?",Think Aloud,1.0,False,1,MISSING
preset_26together_moonshotai_Kimi-K2.6,26,together_moonshotai_Kimi-K2.6,"White just played a8. Now my legal moves are g2, b6, a7, c8. Which one should I play next?",Solution Request,1.0,False,1,MISSING
preset_26together_moonshotai_Kimi-K2.6,26,together_moonshotai_Kimi-K2.6,"White played b8. My moves are g2, b6, or a7. Which one keeps me on track to win?",Think Aloud,1.0,False,2,MISSING
preset_26together_moonshotai_Kimi-K2.6,26,together_moonshotai_Kimi-K2.6,"White played b8. My moves are g2, b6, or a7. Which one keeps me on track to win?",Common Ground Question,0.6666666666666666,False,2,MISSING
preset_27anthropic_claude-sonnet-5,27,anthropic_claude-sonnet-5,"I'm Black with 20 discs vs White's 34, but only 10 squares left empty (g2, b6, a7, b7, b8, c8 are my legal moves). Which of these gives me the best shot at flipping the game in my favor by the end? I know discs can flip back so current count doesn't matter much, just want the best final outcome.",Think Aloud,1.0,False,0,MISSING
preset_27anthropic_claude-sonnet-5,27,anthropic_claude-sonnet-5,"I'm Black with 20 discs vs White's 34, but only 10 squares left empty (g2, b6, a7, b7, b8, c8 are my legal moves). Which of these gives me the best shot at flipping the game in my favor by the end? I know discs can flip back so current count doesn't matter much, just want the best final outcome.",Solution Request,1.0,False,0,MISSING
preset_27anthropic_claude-sonnet-5,27,anthropic_claude-sonnet-5,"Now Black 24 White 32, 8 empty left, my legal moves are g2, b6, a7, c8. Which one sets me up best for the finish?",Think Aloud,1.0,False,1,MISSING
preset_27anthropic_claude-sonnet-5,27,anthropic_claude-sonnet-5,"Now Black 24 White 32, 8 empty left, my legal moves are g2, b6, a7, c8. Which one sets me up best for the finish?",Common Ground Question,0.6666666666666666,False,1,MISSING
preset_27anthropic_claude-sonnet-5,27,anthropic_claude-sonnet-5,"Down to 6 empty squares: a1, h1, g2, a3, b6, a7. My legal moves are g2, b6, a7. Black 22 White 36 right now. Which move actually wins me the most discs at the very end? This is small enough to fully calculate I'd think.",Think Aloud,1.0,False,2,MISSING
preset_27anthropic_claude-sonnet-5,27,anthropic_claude-sonnet-5,"Down to 6 empty squares: a1, h1, g2, a3, b6, a7. My legal moves are g2, b6, a7. Black 22 White 36 right now. Which move actually wins me the most discs at the very end? This is small enough to fully calculate I'd think.",Solution Request,1.0,False,2,MISSING
preset_27openai_gpt-5.6-luna,27,openai_gpt-5.6-luna,Which move is best here for Black if both sides play optimally? Please give the line or at least the safest first move.,Solution Request,1.0,False,0,MISSING
preset_27openai_gpt-5.6-luna,27,openai_gpt-5.6-luna,"After White played a8, what is Black's best next move among g2, b6, a7, c8? And what should I watch for in the remaining sequence?",Knowledge Deficit Question,0.6666666666666666,False,1,MISSING
preset_27openai_gpt-5.6-luna,27,openai_gpt-5.6-luna,"After White played a8, what is Black's best next move among g2, b6, a7, c8? And what should I watch for in the remaining sequence?",Common Ground Question,1.0,False,1,MISSING
preset_27openai_gpt-5.6-luna,27,openai_gpt-5.6-luna,"Now after White b8, which Black move is optimal among g2, b6, a7? Please be decisive.",Common Ground Question,1.0,False,2,MISSING
preset_27openai_gpt-5.6-luna,27,openai_gpt-5.6-luna,"With four empties left and Black legal a1, g2, a3, which move wins the minimax ending? Please account for White's best reply.",Solution Request,0.6666666666666666,False,3,MISSING
preset_27together_meta-llama_Llama-3.3-70B-Instruct-Turbo,27,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,"Which of my legal moves will result in the most discs for me at the end of the game, assuming my opponent plays optimally?",Solution Request,1.0,False,0,MISSING
preset_27together_meta-llama_Llama-3.3-70B-Instruct-Turbo,27,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What is the best next move after b7?,Solution Request,1.0,False,1,MISSING
preset_27together_meta-llama_Llama-3.3-70B-Instruct-Turbo,27,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What was the final score?,Knowledge Deficit Question,1.0,False,2,MISSING
preset_27together_moonshotai_Kimi-K2.6,27,together_moonshotai_Kimi-K2.6,"Hey! I'm Black in this Othello endgame. My legal moves are g2, b6, a7, b7, b8, c8. Which one should I play to maximize my final disc count assuming White plays optimally?",Solution Request,1.0,False,0,MISSING
preset_27together_moonshotai_Kimi-K2.6,27,together_moonshotai_Kimi-K2.6,"Okay, I played b7 and White played a8. Now my options are g2, b6, a7, c8. Which one is best for my final count?",Think Aloud,1.0,False,1,MISSING
preset_27together_moonshotai_Kimi-K2.6,27,together_moonshotai_Kimi-K2.6,"Okay, I played b7 and White played a8. Now my options are g2, b6, a7, c8. Which one is best for my final count?",Solution Request,1.0,False,1,MISSING
preset_27together_moonshotai_Kimi-K2.6,27,together_moonshotai_Kimi-K2.6,"White played b8. Now I can play g2, b6, or a7. Which move gives me the best final score?",Think Aloud,1.0,False,2,MISSING
preset_27together_moonshotai_Kimi-K2.6,27,together_moonshotai_Kimi-K2.6,"White played b8. Now I can play g2, b6, or a7. Which move gives me the best final score?",Common Ground Question,0.6666666666666666,False,2,MISSING
preset_27together_moonshotai_Kimi-K2.6,27,together_moonshotai_Kimi-K2.6,"White played b6 and now I can go a1, g2, or a3. What's my best move here?",Think Aloud,1.0,False,3,MISSING
preset_27together_moonshotai_Kimi-K2.6,27,together_moonshotai_Kimi-K2.6,"White played b6 and now I can go a1, g2, or a3. What's my best move here?",Solution Request,1.0,False,3,MISSING
preset_27together_moonshotai_Kimi-K2.6,27,together_moonshotai_Kimi-K2.6,White passed. Now it's just a1 vs g2. Which gives me the better final count?,Think Aloud,1.0,False,4,MISSING
preset_27together_moonshotai_Kimi-K2.6,27,together_moonshotai_Kimi-K2.6,White passed. Now it's just a1 vs g2. Which gives me the better final count?,Common Ground Question,1.0,False,4,MISSING
preset_28anthropic_claude-sonnet-5,28,anthropic_claude-sonnet-5,"Hey, I'm Black in this Othello endgame with only 10 empty squares left. My legal moves are g2, b6, a7, b7, b8, c8. I'm behind in discs (20 to 34) but I know that can flip. Which of these moves gives me the best shot at winning the final count?",Think Aloud,1.0,False,0,MISSING
preset_28anthropic_claude-sonnet-5,28,anthropic_claude-sonnet-5,"Hey, I'm Black in this Othello endgame with only 10 empty squares left. My legal moves are g2, b6, a7, b7, b8, c8. I'm behind in discs (20 to 34) but I know that can flip. Which of these moves gives me the best shot at winning the final count?",Solution Request,1.0,False,0,MISSING
preset_28anthropic_claude-sonnet-5,28,anthropic_claude-sonnet-5,"Now my options are g2, b6, a7, c8. Which one sets me up best for the rest of the endgame?",Think Aloud,0.6666666666666666,False,1,MISSING
preset_28anthropic_claude-sonnet-5,28,anthropic_claude-sonnet-5,"Now my options are g2, b6, a7, c8. Which one sets me up best for the rest of the endgame?",Common Ground Question,0.6666666666666666,False,1,MISSING
preset_28anthropic_claude-sonnet-5,28,anthropic_claude-sonnet-5,"Down to g2, b6, a7 as my options with 6 empty squares left. I'm worried about giving White the corners. Which move is safest/best here?",Think Aloud,1.0,False,2,MISSING
preset_28anthropic_claude-sonnet-5,28,anthropic_claude-sonnet-5,"Down to g2, b6, a7 as my options with 6 empty squares left. I'm worried about giving White the corners. Which move is safest/best here?",Solution Request,0.6666666666666666,False,2,MISSING
preset_28openai_gpt-5.6-luna,28,openai_gpt-5.6-luna,Which legal move is best here for Black if White plays perfectly? Please give the move and a quick reason.,Solution Request,1.0,False,0,MISSING
preset_28openai_gpt-5.6-luna,28,openai_gpt-5.6-luna,"After b7 and White a8, what's Black's best next move among g2, b6, a7, c8?",Common Ground Question,0.6666666666666666,False,1,MISSING
preset_28openai_gpt-5.6-luna,28,openai_gpt-5.6-luna,"Now after White b8, which is best for Black: g2, b6, or a7?",Common Ground Question,1.0,False,2,MISSING
preset_28openai_gpt-5.6-luna,28,openai_gpt-5.6-luna,"With four empties left and legal a1, g2, a3, what is the best move for Black now?",Solution Request,1.0,False,3,MISSING
preset_28openai_gpt-5.6-luna,28,openai_gpt-5.6-luna,Now only a1 or g2. Which gives Black the better final result against best play?,Think Aloud,0.6666666666666666,False,4,MISSING
preset_28openai_gpt-5.6-luna,28,openai_gpt-5.6-luna,Now only a1 or g2. Which gives Black the better final result against best play?,Common Ground Question,1.0,False,4,MISSING
preset_28together_meta-llama_Llama-3.3-70B-Instruct-Turbo,28,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,"Which of my legal moves will give me the most discs at the end of the game, assuming my opponent plays optimally?",Solution Request,1.0,False,0,MISSING
preset_28together_meta-llama_Llama-3.3-70B-Instruct-Turbo,28,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What was the final score of the game?,Knowledge Deficit Question,1.0,False,1,MISSING
preset_28together_meta-llama_Llama-3.3-70B-Instruct-Turbo,28,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What could I have done differently to win the game?,Knowledge Deficit Question,0.6666666666666666,False,2,MISSING
preset_28together_meta-llama_Llama-3.3-70B-Instruct-Turbo,28,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What could I have done differently to win the game?,Knowledge Deficit Question,0.6666666666666666,False,3,MISSING
preset_28together_moonshotai_Kimi-K2.6,28,together_moonshotai_Kimi-K2.6,"I really messed up playing b6 and now I'm down 17 to 39. My legal moves now are g2, a7, b7, b8, c8. Can you just tell me which one doesn't backfire? I don't want to blow it again.",Think Aloud,1.0,False,0,MISSING
preset_28together_moonshotai_Kimi-K2.6,28,together_moonshotai_Kimi-K2.6,"I really messed up playing b6 and now I'm down 17 to 39. My legal moves now are g2, a7, b7, b8, c8. Can you just tell me which one doesn't backfire? I don't want to blow it again.",Metacomment,0.6666666666666666,False,0,MISSING
preset_28together_moonshotai_Kimi-K2.6,28,together_moonshotai_Kimi-K2.6,"I really messed up playing b6 and now I'm down 17 to 39. My legal moves now are g2, a7, b7, b8, c8. Can you just tell me which one doesn't backfire? I don't want to blow it again.",Solution Request,1.0,False,0,MISSING
preset_29anthropic_claude-sonnet-5,29,anthropic_claude-sonnet-5,"Hey, I'm looking at this Othello endgame board and I'm Black. My legal moves are g2, b6, a7, b7, b8, c8. Which one gives me the best shot at winning the most discs by the end? I'm not great at reading ahead in this game.",Metacomment,1.0,False,0,MISSING
preset_29anthropic_claude-sonnet-5,29,anthropic_claude-sonnet-5,"Hey, I'm looking at this Othello endgame board and I'm Black. My legal moves are g2, b6, a7, b7, b8, c8. Which one gives me the best shot at winning the most discs by the end? I'm not great at reading ahead in this game.",Solution Request,1.0,False,0,MISSING
